CreatedById,CreatedDate,Description,DeveloperName,FolderName,Format,Id,IsDeleted,LastModifiedById,LastModifiedDate,LastReferencedDate,LastRunDate,LastViewedDate,Name,NamespacePrefix,OwnerId,ReportTypeApiName,SystemModstamp,isActive
0050b000004KNqBAAW,2021-02-19T21:10:46.000Z,,GSE_Backlog_No_Updates_21_Today_VX_GL,VxRail,Summary,00O2R000003zRfcUAE,False,0050b000004KNqBAAW,2022-03-31T17:19:00.000Z,,2022-06-17T21:50:42.000Z,,GSE Backlog No Updates (21+) Today VX GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-17T21:50:42.000Z,True
0050b000004KNqBAAW,2021-02-19T21:17:17.000Z,,GSE_Cases_by_Status_VxRail_GL,VxRail,Matrix,00O2R000003zRfmUAE,False,0050b000004KNqBAAW,2021-02-19T21:17:17.000Z,,2022-03-31T17:15:31.000Z,,GSE Cases by Status - VxRail GL,,00l2R000001NnDhQAK,CaseList@Case.MaritzCX__Survey_Response_Id__c,2022-03-31T17:15:31.000Z,True
0050b000004KNqBAAW,2021-02-19T21:21:45.000Z,,GSE_Open_B2B_VxRail_GL,VxRail,Matrix,00O2R000003zRfwUAE,False,0050b000004KNqBAAW,2022-03-31T17:25:43.000Z,,2022-06-17T21:50:42.000Z,,GSE Open B2B - VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-17T21:50:42.000Z,True
0050b000004KNqBAAW,2020-12-17T01:07:24.000Z,,HES_SLO_not_Complete_VxRail_AMER_Agent,VxRail,Matrix,00O2R000003zP8VUAU,False,0050b000004KNqBAAW,2022-02-11T17:28:44.000Z,,2022-06-19T01:03:31.000Z,,HES SLO not Complete - VxRail AMER Agent,,00l2R000001NnDhQAK,CaseMilestone@Case.MaritzCX__Survey_Response_Id__c,2022-06-19T01:03:31.000Z,True
0050b000004KNqBAAW,2021-02-19T21:37:44.000Z,,GSE_Blank_NCC_VxRail_GL,VxRail,Matrix,00O2R000003zRg1UAE,False,0050b000004KNqBAAW,2022-03-31T17:21:30.000Z,,2022-06-17T21:50:42.000Z,,GSE Blank NCC - VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-17T21:50:42.000Z,True
0050b000004KNqBAAW,2021-02-19T21:05:15.000Z,,GSE_New_Cases_7_Days_VxRail_GL,VxRail,Matrix,00O2R000003zRfNUAU,False,0050b000004KNqBAAW,2022-03-31T17:17:44.000Z,,2022-06-17T21:50:42.000Z,,GSE New Cases 7 Days VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-17T21:50:42.000Z,True
0050b000004KNqBAAW,2021-02-19T21:02:29.000Z,,GSE_New_Cases_Today_VxRail_GL,VxRail,Matrix,00O2R000003zRfDUAU,False,0050b000004KNqBAAW,2022-03-31T17:16:58.000Z,,2022-06-17T21:50:42.000Z,,GSE New Cases Today VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-17T21:50:42.000Z,True
0050b000004KNqBAAW,2021-03-15T20:17:50.000Z,,HES_NCC_Violations_Day_VxRail_AMER,VxRail,Matrix,00O2R000003zSgIUAU,False,0050b000004KCsyAAG,2021-10-07T13:22:20.000Z,,2022-06-19T01:03:31.000Z,,HES NCC Violations (>Day) - VxRail AMER,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-19T01:03:31.000Z,True
0050b000004KNqBAAW,2021-01-28T19:38:26.000Z,,HES_NCC_Due_Future,VxRail,Matrix,00O2R000003zQdGUAU,False,0050b000004KNqBAAW,2022-01-10T18:56:25.000Z,,2022-06-19T01:03:31.000Z,,HES NCC Due Future,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-19T01:03:31.000Z,True
0050b000004KNqBAAW,2021-02-19T21:39:46.000Z,,GSE_NCC_Violation_VxRail_GL,VxRail,Matrix,00O2R000003zRg6UAE,False,0050b000004KNqBAAW,2022-03-31T17:21:55.000Z,,2022-06-17T21:50:42.000Z,,GSE NCC Violation - VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-17T21:50:42.000Z,True
0050b000004KNqBAAW,2021-02-19T21:42:57.000Z,,GSE_NCC_Due_Today_VxRail_GL,VxRail,Matrix,00O2R000003zRgBUAU,False,0050b000004KNqBAAW,2022-03-31T17:22:17.000Z,,2022-06-17T21:50:42.000Z,,GSE NCC Due Today - VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-17T21:50:42.000Z,True
0050b000004KNqBAAW,2021-02-19T21:44:31.000Z,,GSE_NCC_Due_Future_VxRail_GL,VxRail,Matrix,00O2R000003zRgGUAU,False,0050b000004KNqBAAW,2022-03-31T17:22:37.000Z,,2022-06-17T21:50:42.000Z,,GSE NCC Due Future - VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-17T21:50:42.000Z,True
0050b000004KNqBAAW,2021-01-22T22:50:14.000Z,,GSE_Open_Cases_TaskType_VxRail_AMER,VxRail,Matrix,00O2R000003zQQoUAM,False,0050b000004KNqBAAW,2021-01-22T23:16:52.000Z,,2022-05-26T12:41:10.000Z,,GSE Open Cases TaskType - VxRail AMER,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-05-26T12:41:10.000Z,True
0050b000004KNqBAAW,2021-01-28T17:51:07.000Z,,HES_Open_Cases_Blank_NCC_VxRail_AMER,VxRail,Matrix,00O2R000003zQbkUAE,False,0050b000004KCsyAAG,2022-01-25T17:29:12.000Z,,2022-06-19T01:03:31.000Z,,HES Open Cases Blank NCC - VxRail AMER,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-19T01:03:31.000Z,True
0050b000004KNqBAAW,2021-01-28T18:37:21.000Z,,HES_NCC_Due_Today_VxRai,VxRail,Matrix,00O2R000003zQbzUAE,False,0050b000004KNqBAAW,2021-05-04T21:57:44.000Z,,2022-06-19T01:03:31.000Z,,HES NCC Due Today - VxRai,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-19T01:03:31.000Z,True
0050b000004KNqBAAW,2021-01-28T18:44:02.000Z,,HES_NCC_Violations_VxRail_AMER,VxRail,Matrix,00O2R000003zQc4UAE,False,0050b000004KNqBAAW,2022-01-10T18:53:47.000Z,,2022-06-19T13:03:28.000Z,,HES NCC Violations - VxRail AMER,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-19T13:03:28.000Z,True
0050b000004KNqBAAW,2021-02-19T20:56:13.000Z,,GSE_Open_no_update_4_days_VxRail_GL,VxRail,Matrix,00O2R000003zRf3UAE,False,0050b000004KNqBAAW,2022-03-31T17:16:06.000Z,,2022-06-17T21:50:42.000Z,,GSE Open no update 4 days - VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-17T21:50:42.000Z,True
0051P000003gGWaQAM,2022-03-06T03:19:28.000Z,Roster Updated 5/9,VxRail_AMER_Accepts_Today_Choice_xy0,VxRail,Summary,00O6P000001B7mGUAS,False,0051P000003gGWaQAM,2022-05-12T02:50:02.000Z,,2022-06-13T01:22:01.000Z,,VxRail AMER Accepts Today - Choice,,00l2R000001NnDhQAK,CaseAuditHistory@Case.MaritzCX__Survey_Response_Id__c,2022-06-13T01:22:01.000Z,True
0050b000004KNqBAAW,2021-02-19T21:23:42.000Z,,GSE_B2B_Collaboration_Case_VxRail_GL,VxRail,Summary,00O2R000003zRf4UAE,False,0050b000004KNqBAAW,2021-02-19T21:23:42.000Z,,2022-06-17T21:50:41.000Z,,GSE B2B Collaboration Case - VxRail GL,,00l2R000001NnDhQAK,B2B_Requests_with_Case__c,2022-06-17T21:50:41.000Z,True
0050b000004KNqBAAW,2021-02-19T21:03:52.000Z,,GSE_New_Cases_Yesterday_VxRail_GL,VxRail,Matrix,00O2R000003zRfIUAU,False,0050b000004KNqBAAW,2022-03-31T17:17:22.000Z,,2022-06-17T21:50:41.000Z,,GSE New Cases Yesterday VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-17T21:50:41.000Z,True
0050b000004KNqBAAW,2020-12-16T17:22:48.000Z,,HES_Backlog_Closed_Yesterday_VxRail_AM,VxRail,Summary,00O2R000003zP65UAE,False,0050b000004KNqBAAW,2021-07-23T14:14:39.000Z,,2022-06-19T01:03:31.000Z,,HES Backlog Closed Yesterday - VxRail AM,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-19T01:03:31.000Z,True
0050b000004KNqBAAW,2020-12-16T17:36:56.000Z,,HES_Backlog_Closed_Yesterday_by_Age,VxRail,Summary,00O2R000003zP6FUAU,False,0050b000004KNqBAAW,2021-08-31T14:50:51.000Z,,2022-06-19T01:03:31.000Z,,HES Backlog Closed Yesterday by Age,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-19T01:03:31.000Z,True
0050b000004KNqBAAW,2020-12-16T17:48:11.000Z,,HES_Open_Cases_by_Age_VxRail_AMER,VxRail,Matrix,00O2R000003zP6KUAU,False,0050b000004KCsyAAG,2022-01-04T20:24:18.000Z,,2022-06-19T07:47:40.000Z,,HES Open Cases by Age - VxRail AMER,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-19T07:47:40.000Z,True
0050b000004KNqBAAW,2020-12-16T18:32:02.000Z,,HES_Open_Cases_14_VxRail_AMER,VxRail,Summary,00O2R000003zP6PUAU,False,0050b000004KNqBAAW,2021-12-03T20:13:22.000Z,,2022-01-12T22:16:50.000Z,,HES Open Cases (>21) - VxRail AMER,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-01-12T22:16:50.000Z,True
0050b000004KNqBAAW,2020-12-16T18:37:25.000Z,,HES_Backlog_By_ActionOwner_VxRail_AMER,VxRail,Matrix,00O2R000003zP6UUAU,False,0050b000004KNqBAAW,2020-12-16T18:55:16.000Z,,2022-06-19T01:03:31.000Z,,HES Backlog By ActionOwner - VxRail AMER,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-19T01:03:31.000Z,True
0050b000004KNqBAAW,2020-12-16T18:59:19.000Z,,HES_Open_no_update_4_days_VxRail_AMER,VxRail,Summary,00O2R000003zP6ZUAU,False,0050b000004KNqBAAW,2021-05-04T21:51:01.000Z,,2022-06-19T01:03:31.000Z,,HES Open no update 3 days - VxRail AMER,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-19T01:03:31.000Z,True
0050b000004KCsyAAG,2021-09-13T19:49:05.000Z,,VxRail_SLO_Misses_AMER_Agent,VxRail,Tabular,00O2R000003s4WWUAY,False,0050b000004KCsyAAG,2022-01-23T18:33:43.000Z,,2022-04-07T23:40:49.000Z,,VxRail Issue Tracker Pull NAMER,,00l2R000001NnDhQAK,CaseMilestone@Case.MaritzCX__Survey_Response_Id__c,2022-04-07T23:40:49.000Z,True
0050b000004KCsyAAG,2021-08-24T23:11:14.000Z,,VxRail_CTE_Chats,VxRail,Summary,00O2R000003s3tUUAQ,False,0050b000004KCsyAAG,2021-11-15T20:05:28.000Z,,2022-06-03T12:34:38.000Z,,VxRail CTE Chats,,00l2R000001NnDhQAK,Live_Chat_Transcript_Reporting__c,2022-06-03T12:34:38.000Z,True
0050b000004KNqBAAW,2021-08-18T19:44:12.000Z,,Chat_CTE_VxRail,VxRail,Matrix,00O2R000003zZozUAE,False,0050b000004KNqBAAW,2021-08-18T19:44:12.000Z,,2022-05-01T06:34:05.000Z,,Chat CTE - VxRail,,00l2R000001NnDhQAK,Live_Chat_Transcript_Reporting__c,2022-05-01T06:34:05.000Z,True
0050b000004KNqBAAW,2021-04-06T15:05:03.000Z,,HES_SLO_Open_Cases_VxRail_AMER_Q,VxRail,Matrix,00O2R000003zTEvUAM,False,0050b000004KNqBAAW,2021-04-06T15:05:03.000Z,,2022-05-03T20:53:43.000Z,,HES SLO Open Cases - VxRail AMER Q,,00l2R000001NnDhQAK,CaseMilestone@Case.MaritzCX__Survey_Response_Id__c,2022-05-03T20:53:43.000Z,True
0050b000004KNqBAAW,2021-01-13T20:25:55.000Z,,GSE_Cases_by_Status_VxRail_AMER,VxRail,Matrix,00O2R000003zQ4HUAU,False,0050b000004KNqBAAW,2021-03-30T19:53:14.000Z,,2022-06-16T19:45:36.000Z,,GSE Cases by Status - VxRail AMER,,00l2R000001NnDhQAK,CaseList@Case.MaritzCX__Survey_Response_Id__c,2022-06-16T19:45:36.000Z,True
0050b000004KNqBAAW,2021-02-25T20:00:40.000Z,,GSE_Turnovers_VxRail_Global,VxRail,Summary,00O2R000003zSOiUAM,False,0050b000004KNqBAAW,2021-09-29T16:16:10.000Z,,2022-06-17T12:23:23.000Z,,GSE Turnovers - VxRail Global,,00l2R000001NnDhQAK,CustomEntity$Turnover__c@Turnover__c.Case__c,2022-06-17T12:23:23.000Z,True
0050b000004KCsyAAG,2021-12-24T18:25:40.000Z,Updated 9/28 with current TSE names.,VxRail_AMER_accepts_Modify_Test2,VxRail,Summary,00O6P000000uKiNUAU,False,0050b000004KCsyAAG,2022-01-21T15:20:53.000Z,,2022-03-22T02:16:52.000Z,,The Dolley Report,,00l2R000001NnDhQAK,CaseAuditHistory@Case.MaritzCX__Survey_Response_Id__c,2022-03-22T02:16:52.000Z,True
0050b000004KNqBAAW,2020-12-16T21:46:24.000Z,,HES_Net_New_Cases_13_Weeks_VxRail_AMER,VxRail,Matrix,00O2R000003zP7IUAU,False,0050b000004KNqBAAW,2020-12-16T21:46:24.000Z,,2022-01-28T17:35:15.000Z,,HES Net New Cases 13 Weeks - VxRail AMER,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-01-28T17:35:15.000Z,True
0050b000004KNqBAAW,2020-12-16T22:44:50.000Z,,GSE_Open_Cases_14_VxRail_AMER,VxRail,Summary,00O2R000003zP7cUAE,False,0050b000004KNqBAAW,2020-12-16T22:47:00.000Z,,2022-03-24T20:19:27.000Z,,GSE Open Cases (>14) - VxRail AMER,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-03-24T20:19:27.000Z,True
0050b000004KNqBAAW,2020-12-16T22:55:23.000Z,,GSE_Backlog_Closed_Yesterday_VxRail_AM,VxRail,Summary,00O2R000003zP7rUAE,False,0050b000004KNqBAAW,2020-12-16T23:00:03.000Z,,2022-01-28T17:27:32.000Z,,GSE Backlog Closed Yesterday - VxRail AM,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-01-28T17:27:32.000Z,True
0050b000004KNqBAAW,2020-12-16T22:57:00.000Z,,GSE_OBL_Closed_Yesterday_VxRail_AMER,VxRail,Summary,00O2R000003zP7sUAE,False,0050b000004KNqBAAW,2020-12-16T23:00:09.000Z,,2022-03-24T20:18:42.000Z,,GSE OBL Closed Yesterday VxRail AMER,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-03-24T20:18:42.000Z,True
0050b000004KNqBAAW,2020-12-16T23:00:49.000Z,,GSE_Backlog_Closed_Yesterday_by_Age,VxRail,Summary,00O2R000003zP7wUAE,False,0050b000004KNqBAAW,2020-12-16T23:02:07.000Z,,2022-01-28T17:27:31.000Z,,GSE Backlog Closed Yesterday by Age,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-01-28T17:27:31.000Z,True
0050b000004KNqBAAW,2021-03-19T20:31:44.000Z,,HES_NCC_Violations_Day_VxRail_EMEA,VxRail,Matrix,00O2R000003zSkmUAE,False,0050b000004KNqBAAW,2022-03-02T22:38:17.000Z,,2022-06-16T07:56:55.000Z,,HES NCC Violations (>Day) - VxRail EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-16T07:56:55.000Z,True
0050b000004KNqBAAW,2021-03-19T20:29:53.000Z,,HES_Open_no_update_3_days_VxRail_EMEA,VxRail,Summary,00O2R000003zSkhUAE,False,0050b000004KNqBAAW,2022-03-02T22:37:34.000Z,,2022-06-16T07:56:55.000Z,,HES Open no update 3 days - VxRail EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-16T07:56:55.000Z,True
0050b000004KNqBAAW,2021-03-19T20:33:48.000Z,,HES_NCC_Violations_VxRail_EMEA,VxRail,Matrix,00O2R000003zSkrUAE,False,0050b000004KNqBAAW,2022-03-02T22:39:03.000Z,,2022-06-16T07:56:58.000Z,,HES NCC Violations - VxRail EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-16T07:56:58.000Z,True
0050b000004KNqBAAW,2021-03-19T20:34:51.000Z,,HES_NCC_Due_Today_VxRail_EMEA,VxRail,Matrix,00O2R000003zSkwUAE,False,0050b000004KNqBAAW,2022-03-02T22:39:49.000Z,,2022-06-16T07:56:58.000Z,,HES NCC Due Today - VxRail EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-16T07:56:58.000Z,True
0050b000004KNqBAAW,2021-03-19T20:40:07.000Z,,HES_Open_Cases_by_Age_VxRail_EMEA,VxRail,Matrix,00O2R000003zSkxUAE,False,0050b000004KNqBAAW,2022-03-02T22:41:42.000Z,,2022-06-19T12:48:08.000Z,,HES Open Cases by Age - VxRail EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-19T12:48:08.000Z,True
0050b000004KNqBAAW,2021-03-19T20:36:12.000Z,,HES_NCC_Due_Future_VxRail_EMEA,VxRail,Matrix,00O2R000003zSl1UAE,False,0050b000004KNqBAAW,2022-03-02T22:40:28.000Z,,2022-06-16T07:56:58.000Z,,HES NCC Due Future - VxRail EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-16T07:56:58.000Z,True
0050b000004KNqBAAW,2021-03-19T20:41:53.000Z,,HES_Open_Cases_Blank_NCC_VxRail_EMEA,VxRail,Matrix,00O2R000003zSlBUAU,False,0050b000004KNqBAAW,2022-03-02T22:42:35.000Z,,2022-06-17T13:21:17.000Z,,HES Open Cases Blank NCC - VxRail EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-17T13:21:17.000Z,True
0050b000004KNqBAAW,2021-03-19T20:43:22.000Z,,HES_Backlog_Closed_Yesterday_VxR_EMEA,VxRail,Summary,00O2R000003zSlGUAU,False,0050b000004KDyPAAW,2021-04-13T08:48:39.000Z,,2022-03-02T14:08:36.000Z,,HES Backlog Closed Yesterday VxR EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-03-02T14:08:36.000Z,True
0050b000004KNqBAAW,2021-03-19T20:54:52.000Z,,HES_Net_New_Cases_Today_VxRail_EMEA,VxRail,Matrix,00O2R000003zSlHUAU,False,0050b000004KNqBAAW,2022-03-02T22:54:29.000Z,,2022-06-16T07:56:58.000Z,,HES Net New Cases Today VxRail EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-16T07:56:58.000Z,True
0050b000004KNqBAAW,2021-03-19T20:46:04.000Z,,HES_Net_New_Cases_Yesterday_VxR_EMEA,VxRail,Matrix,00O2R000003zSlLUAU,False,0050b000004KNqBAAW,2022-03-02T22:53:45.000Z,,2022-06-16T07:56:56.000Z,,HES Net New Cases Yesterday VxR EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-16T07:56:56.000Z,True
0050b000004KNqBAAW,2021-03-19T20:47:19.000Z,,HES_Net_New_Cases_7Days_VxRail_EMEA,VxRail,Matrix,00O2R000003zSlQUAU,False,0050b000004KNqBAAW,2021-03-19T20:47:19.000Z,,2022-06-08T10:37:44.000Z,,HES Net New Cases 7Days VxRail EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-08T10:37:44.000Z,True
0050b000004KNqBAAW,2021-03-19T20:47:41.000Z,,HES_Net_New_Cases_7Days_VxRail_EMEA1,VxRail,Matrix,00O2R000003zSlVUAU,False,0050b000004KDyPAAW,2021-04-13T21:47:43.000Z,,2022-06-08T10:37:32.000Z,,HES Net New Cases 7Days VxRail EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-08T10:37:32.000Z,True
0050b000004KNqBAAW,2021-03-19T20:53:11.000Z,,HES_Backlog_Closed_Yesterday_VxR_EMEA1,VxRail,Summary,00O2R000003zSlWUAU,False,0050b000004KNqBAAW,2022-03-02T22:57:01.000Z,,2022-06-16T07:56:57.000Z,,HES Backlog Closed Yesterday - VxR EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-16T07:56:57.000Z,True
0050b000004KNqBAAW,2021-03-19T20:49:22.000Z,,HES_Open_Cases_21_VxRail_EMEA,VxRail,Summary,00O2R000003zSlaUAE,False,0050b000004KNqBAAW,2022-03-02T23:07:24.000Z,,2022-06-16T07:56:55.000Z,,HES Open Cases (>21) - VxRail EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-16T07:56:55.000Z,True
0050b000004KNqBAAW,2021-03-19T20:51:10.000Z,,HES_Backlog_By_ActionOwner_VxR_EMEA,VxRail,Matrix,00O2R000003zSlfUAE,False,0050b000004KNqBAAW,2022-03-02T22:56:17.000Z,,2022-06-16T07:56:59.000Z,,HES Backlog By ActionOwner - VxR EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-16T07:56:59.000Z,True
0050b000004KNqBAAW,2021-03-19T20:56:52.000Z,,HES_Backlog_Updated_Today_VxRail_EMEA,VxRail,Summary,00O2R000003zSlkUAE,False,0050b000004KDyPAAW,2021-04-13T21:50:39.000Z,,2022-06-16T07:56:55.000Z,,HES Backlog Updated Today - VxRail EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-16T07:56:55.000Z,True
0050b000004KNqBAAW,2021-03-19T21:05:18.000Z,,HES_Cases_Task_Profile_VxRail_EMEA,VxRail,Summary,00O2R000003zSlpUAE,False,0050b000004KNqBAAW,2021-03-19T21:05:18.000Z,,2022-03-02T14:08:36.000Z,,HES Cases Task Profile - VxRail EMEA,,00l2R000001NnDhQAK,CaseActivity@Case.MaritzCX__Survey_Response_Id__c,2022-03-02T14:08:36.000Z,True
0050b000004KNqBAAW,2021-03-19T21:14:28.000Z,Current VxRail EMEA Queues with no pending assignment,HES_Open_no_Owner_VxRail_EMEA,VxRail,Matrix,00O2R000003zSluUAE,False,0050b000004KNqBAAW,2021-03-19T21:14:28.000Z,,2022-06-16T07:56:55.000Z,,HES Open no Owner  - VxRail EMEA,,00l2R000001NnDhQAK,CaseList@Case.MaritzCX__Survey_Response_Id__c,2022-06-16T07:56:55.000Z,True
0050b000004KNqBAAW,2021-03-19T21:16:52.000Z,,HES_Case_Time_Log_Yesterday_VxR_EMEA,VxRail,Summary,00O2R000003zSlzUAE,False,0050b000004KDyPAAW,2021-04-13T21:51:17.000Z,,2022-03-02T14:08:38.000Z,,HES Case Time Log Yesterday - VxR EMEA,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-03-02T14:08:38.000Z,True
0050b000004KNqBAAW,2021-03-24T21:46:00.000Z,,HES_Open_no_update_3_days_VxRail_GL,VxRail,Summary,00O2R000003zSrDUAU,False,0050b000004KNqBAAW,2021-03-24T21:49:03.000Z,,2022-05-12T14:16:37.000Z,,HES Open no update 3 days - VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-05-12T14:16:37.000Z,True
0050b000004KNqBAAW,2021-03-24T21:51:29.000Z,,HES_NCC_Violations_Day_VxRail_GL,VxRail,Matrix,00O2R000003zSrIUAU,False,0050b000004KNqBAAW,2021-03-24T21:51:37.000Z,,2022-05-12T14:16:36.000Z,,HES NCC Violations (>Day) - VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-05-12T14:16:36.000Z,True
0050b000004KNqBAAW,2021-03-24T22:00:01.000Z,,HES_NCC_Violations_VxRail_GL,VxRail,Matrix,00O2R000003zSrNUAU,False,0050b000004KNqBAAW,2021-03-24T22:00:21.000Z,,2022-05-12T14:16:36.000Z,,HES NCC Violations - VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-05-12T14:16:36.000Z,True
0050b000004KNqBAAW,2021-03-24T22:05:28.000Z,,HES_NCC_Due_Today_VxRail_GL,VxRail,Matrix,00O2R000003zSrSUAU,False,0050b000004KNqBAAW,2021-03-24T22:26:35.000Z,,2022-05-12T14:16:36.000Z,,HES NCC Due Today - VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-05-12T14:16:36.000Z,True
0050b000004KNqBAAW,2021-03-24T22:28:40.000Z,,HES_NCC_Due_Future_VxRail_GL,VxRail,Matrix,00O2R000003zSrXUAU,False,0050b000004KNqBAAW,2021-03-24T22:28:53.000Z,,2022-05-12T14:16:36.000Z,,HES NCC Due Future - VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-05-12T14:16:36.000Z,True
0050b000004KNqBAAW,2021-03-24T22:30:34.000Z,,HES_Blank_NCC_VxRail_GL,VxRail,Matrix,00O2R000003zSrYUAU,False,0050b000004KNqBAAW,2021-03-24T22:30:48.000Z,,2022-05-12T14:16:37.000Z,,HES Blank NCC - VxRail GL,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-05-12T14:16:37.000Z,True
0050b000004KNqBAAW,2021-04-06T16:07:55.000Z,,HES_SLO_Expired_Open_Cases_VxRail_AMER,VxRail,Matrix,00O2R000003zTF0UAM,False,0050b000004KNqBAAW,2021-04-06T16:07:55.000Z,,2022-03-17T23:59:35.000Z,,HES SLO Expired Open Cases - VxRail AMER,,00l2R000001NnDhQAK,CaseMilestone@Case.MaritzCX__Survey_Response_Id__c,2022-03-17T23:59:35.000Z,True
0050b000004KNqBAAW,2021-05-19T15:39:38.000Z,,HES_Agent_Performance_VxRail,VxRail,MultiBlock,00O2R000003zUVrUAM,False,0050b000004KNqBAAW,2021-05-19T20:06:18.000Z,,2022-04-11T20:09:31.000Z,,HES Agent Performance - VxRail,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-04-11T20:09:31.000Z,True
0050b000004KNqBAAW,2021-05-10T21:15:49.000Z,,HES_Agent_Work_Chat_Teams_VxRail,VxRail,Summary,00O2R000003zUIrUAM,False,0050b000004KNqBAAW,2021-05-10T21:15:49.000Z,,2022-01-07T19:32:15.000Z,,HES Agent Work Chat Teams - VxRail,,00l2R000001NnDhQAK,User_Presence_Report__c,2022-01-07T19:32:15.000Z,True
0050b000004KNqBAAW,2020-12-16T23:11:51.000Z,,GSE_New_Cases_7_Days_VxRail_AMER,VxRail,Matrix,00O2R000003zP8BUAU,False,0050b000004KNqBAAW,2020-12-16T23:12:12.000Z,,2022-06-10T21:51:50.000Z,,GSE New Cases 7 Days VxRail AMER,,00l2R000001NnDhQAK,Case_Owner_With_User_and_Activity__c,2022-06-10T21:51:50.000Z,True
0050b000004KNqBAAW,2021-02-23T19:34:04.000Z,,HES_Cases_Task_Profile_VxRail_AMER,VxRail,Summary,00O2R000003zSMwUAM,False,0050b000004KNqBAAW,2021-02-23T19:34:04.000Z,,2022-05-12T17:23:33.000Z,,HES Cases Task Profile - VxRail AMER,,00l2R000001NnDhQAK,CaseActivity@Case.MaritzCX__Survey_Response_Id__c,2022-05-12T17:23:33.000Z,True
